Author,Degree Centrality,Betweenness Centrality
Stan T Hilt,0.010676156583629894,0.0
Olivia A C Lamers,0.010676156583629894,0.0
Vincent P Kuiper,0.010676156583629894,0.0
Geert V T Roozen,0.010676156583629894,0.0
Laura M de Bes-Roeleveld,0.010676156583629894,0.0
Arifa Ozir-Fazalalikhan,0.010676156583629894,0.0
Sha Zhou,0.010676156583629894,1.278889844426812e-05
Hao Li,0.010231316725978648,0.00013576381355009083
Sergio C Oliveira,0.010231316725978648,6.572622729871541e-05
Paulo Marcos Zech Coelho,0.010231316725978648,5.147234667971689e-05
Norman Nausch,0.010231316725978648,0.0017720717847786993
Nicholas Midzi,0.010231316725978648,0.0017720717847786993
Susan Amongi,0.009786476868327402,0.0
Caroline Ninsiima,0.009786476868327402,0.0
Gyaviira Nkurunungi,0.009786476868327402,0.0
Caroline Onen,0.009786476868327402,0.0
Christopher Zziwa,0.009786476868327402,0.0
Milly Namutebi,0.009786476868327402,0.0
Agnes Natukunda,0.009786476868327402,0.0
Jacent Nassuuna,0.009786476868327402,0.0
Alex Mutebe,0.009786476868327402,0.0
Rebecca Amongin,0.009786476868327402,0.0
Florence Akello,0.009786476868327402,0.0
Gloria Oduru,0.009786476868327402,0.0
Samuel Kiwanuka,0.009786476868327402,0.0
Robert Kizindo,0.009786476868327402,0.0
Shuang Shen,0.009786476868327402,6.486478395643167e-05
E M Carvalho,0.009786476868327402,0.0005507541094729707
Xiaodan Cao,0.009786476868327402,7.874829107409677e-06
Li-Jun Song,0.009786476868327402,6.486478395643167e-05
Xing-Quan Zhu,0.009786476868327402,0.0003208562925195779
Jie Wang,0.009786476868327402,6.486478395643167e-05
Luke Becker,0.009786476868327402,2.6970528267631385e-05
Ke Lu,0.009786476868327402,7.874829107409677e-06
Emily Webb,0.009786476868327402,0.0
James Kaweesa,0.009786476868327402,0.0
Sean A Gray,0.009786476868327402,3.096259623349105e-05
Moses Sewankambo,0.009786476868327402,0.0
Grace Kabami,0.009786476868327402,0.0
Ludoviko Zirimenya,0.009786476868327402,0.0
Prossy N Kabuubi,0.009786476868327402,0.0
Emmanuel Niwagaba,0.009786476868327402,0.0
Arif J Siddiqui,0.009341637010676156,0.0
Marcílio L Aroucha,0.009341637010676156,4.843679802937459e-05
Jasmin Freeborn,0.009341637010676156,0.0
Samara Lazarus,0.009341637010676156,0.0
Franco H Falcone,0.009341637010676156,0.002622714033895728
Florian Marks,0.009341637010676156,0.0
Chun-Lian Tang,0.009341637010676156,6.414246278549335e-05
Peter J Hotez,0.009341637010676156,0.002697148609224736
Raymond T Damian,0.009341637010676156,0.00013654469744202771
Miriam Tendler,0.009341637010676156,4.751293539666174e-05
David Carey,0.009341637010676156,0.0
Irma van Die,0.009341637010676156,0.0014127179457940756
Mary Duke,0.009341637010676156,7.050391691360201e-05
Rodrigo Corrêa-Oliveira,0.009341637010676156,0.004475190592861128
Souad Sennoune,0.009341637010676156,0.0
Ashraf F Rezk,0.009341637010676156,0.0
Ray Damian,0.009341637010676156,0.0
Sabiha Khatoon,0.009341637010676156,0.0
