Author,Degree Centrality,Betweenness Centrality
Jun Ge,0.00573962953300287,0.0005946348287455032
Zhi-Jie Zhang,0.00573962953300287,4.994759460541545e-05
Catherine A Gordon,0.0054787372815027395,5.224877277380344e-06
Sven Poppert,0.0054787372815027395,0.00567740210140811
Paulo Marcos Zech Coelho,0.0054787372815027395,0.00025496907146868174
Guang-Hui Ren,0.0054787372815027395,0.0014219504057177343
Nadine Schur,0.0054787372815027395,9.547174740444694e-06
Min Yuan,0.0054787372815027395,0.0004558984919085912
Susan P Montgomery,0.0054787372815027395,0.00020213819210924475
Marie Pierre Diouf,0.0052178450300026085,0.0
Ibrahima Marietou Mbaye,0.0052178450300026085,0.0
Fabrizio Tediosi,0.0052178450300026085,0.0
Paola Salari,0.0052178450300026085,0.0
Yin-Long Li,0.0052178450300026085,6.888384581168802e-05
Constança Simões Barbosa,0.0052178450300026085,0.00031535827477781943
Yi Zhang,0.0052178450300026085,0.00018549113768485842
Doudou Sene,0.0052178450300026085,0.0
Schadrac C Agbla,0.0052178450300026085,0.0
Muhammed O Afolabi,0.0052178450300026085,0.0
Aminata Colle Lo,0.0052178450300026085,0.0
Ndéye Aida Gaye,0.0052178450300026085,0.0
Isaac Akhénaton Manga,0.0052178450300026085,0.0
Amadou Seck,0.0052178450300026085,0.0
Fatimata Bintou Sall,0.0052178450300026085,0.0
Diana M S Karanja,0.0052178450300026085,4.7928647115428706e-05
El Hadji Babacar Fall,0.0052178450300026085,0.0
Humphrey D Mazigo,0.0052178450300026085,0.004805401068732309
Mor Absa Loum,0.0052178450300026085,0.0
Li Zhang,0.0052178450300026085,0.0002933287409824502
Honglin Jiang,0.0052178450300026085,1.2708738764794104e-06
Jean Louis A Ndiaye,0.0052178450300026085,0.0
Brian Greenwood,0.0052178450300026085,0.0
Alain M Rahetilahy,0.0052178450300026085,4.084951745826676e-07
Anna Jaeger,0.0052178450300026085,0.0
Cheick Oumar Doumbia,0.0052178450300026085,0.0
Ping Yi,0.0052178450300026085,0.0013376067766150844
Govert van Dam,0.0052178450300026085,0.0
Philipp Klein,0.0052178450300026085,0.0
Heidrun von Thien,0.0052178450300026085,0.0
Alexandre Zerbo,0.0052178450300026085,0.0
Egbert Tannich,0.0052178450300026085,0.0
Norbert Georg Schwarz,0.0052178450300026085,0.0
Sarah Katharina Gruninger,0.0052178450300026085,0.0
Tamara S Andros,0.0052178450300026085,0.0
Eyrun F Kjetland,0.0052178450300026085,0.004237320445946012
Wei Hu,0.0052178450300026085,0.0004391468456766956
Bin Xu,0.0052178450300026085,0.0004391468456766956
Mingbo Yin,0.0052178450300026085,0.0004391468456766956
Xiao-hua Wu,0.0052178450300026085,0.0007556757425435829
Remigio M Olveda,0.0052178450300026085,8.350680913474316e-05
Aaron P Thrift,0.0052178450300026085,6.470258761784051e-06
Mahmud U Ali,0.0052178450300026085,0.0
Feng Zheng,0.0052178450300026085,6.470258761784051e-06
Kebede Deribe,0.0052178450300026085,1.3071845586645365e-05
Tahinamandranto Rasamoelina,0.0052178450300026085,0.0
Rivo Andry Rakotoarivelo,0.0052178450300026085,0.0
Bassirou Bonfoh,0.0052178450300026085,3.4892789513929663e-06
Tolulope E Atalabi,0.0052178450300026085,0.0
Daniel A L Rakotomampianina,0.0052178450300026085,4.084951745826676e-07
Cortland Linder,0.0052178450300026085,4.084951745826676e-07
Ebube C Amaechi,0.0052178450300026085,0.0
Njary Rakotozandrindrainy,0.0052178450300026085,0.0
Tie-Wu Jia,0.0052178450300026085,7.215990023451219e-05
Pia Rausche,0.0052178450300026085,0.0
Oluwaseun B Awosolu,0.0052178450300026085,0.0
Adamu G Dagona,0.0052178450300026085,0.0
Omoyemwen Edo-Taiwo,0.0052178450300026085,0.0
Chika E P Ejikeugwu,0.0052178450300026085,0.0
Christopher Igbeneghu,0.0052178450300026085,0.0
Victor S Njom,0.0052178450300026085,0.0
Mary-Kate N Orji,0.0052178450300026085,0.0
Funso O P Oyinloye,0.0052178450300026085,0.0
Habibat J Ozemoka,0.0052178450300026085,0.0
Uchenna I Ugah,0.0052178450300026085,0.0
Nêuton Silva-Souza,0.0052178450300026085,1.6339806983306707e-05
Eva Lorenz,0.0052178450300026085,0.0
Anjarasoa Ravo Razafindrakoto,0.0052178450300026085,0.0
Zaraniaina Tahiry Rasolojaona,0.0052178450300026085,0.0
Rodson Morin Rakotozafy,0.0052178450300026085,0.0
Patrick Richard Soloniaina,0.0052178450300026085,0.0
Egie E Enabulele,0.0052178450300026085,0.0
Roy N Platt,0.0052178450300026085,0.0
Ehizogie Adeyemi,0.0052178450300026085,0.0
