Author,Degree Centrality,Betweenness Centrality
Marie-Adèle Rajandream,0.0026093557263497484,0.0
Daniella C Bartholomeu,0.0026093557263497484,0.0
Martin A Aslett,0.0026093557263497484,0.0
Peter D Ashton,0.0026093557263497484,0.0
Luiza F Andrade,0.0026093557263497484,0.0
Bissan Al-Lazikani,0.0026093557263497484,0.0
Gaelle Blandin,0.0026093557263497484,0.0
Avril Coghlan,0.0026093557263497484,0.0
Mihaela Pertea,0.0026093557263497484,0.0
Jonathan I D Hamley,0.0026093557263497484,1.5016568595016546e-05
John A Gamble,0.0026093557263497484,0.0
Julian Parkhill,0.0026093557263497484,0.0
Susan T Mashiyama,0.0026093557263497484,0.0
Brian J Haas,0.0026093557263497484,0.0
Xia Zhang,0.0026093557263497484,0.000536942111097392
Christiane Hertz-Fowler,0.0026093557263497484,0.0
Hirohisha Hirai,0.0026093557263497484,0.0
Owen White,0.0026093557263497484,0.0
Mohammed Sajid,0.0026093557263497484,0.0
Robin Houston,0.0026093557263497484,0.0
Jane Rogers,0.0026093557263497484,0.0
Mario Stanke,0.0026093557263497484,0.0
Adrian R Tivey,0.0026093557263497484,0.0
Steven L Salzberg,0.0026093557263497484,0.0
Rufin K Assaré,0.0026093557263497484,8.736865583644407e-05
Barclay G Barrell,0.0026093557263497484,0.0
Najib M El-Sayed,0.0026093557263497484,0.0
Yuriko Hirai,0.0026093557263497484,0.0
Claire M Fraser-Liggett,0.0026093557263497484,0.0
Michael A Quail,0.0026093557263497484,0.0
Camila D Macedo,0.0026093557263497484,0.0
Daniela Lacerda,0.0026093557263497484,0.0
André de Lima Aires,0.0026093557263497484,0.003358064093196716
Jian-rong Dai,0.0026093557263497484,0.0004119680215044456
Camilla Rothe,0.0026093557263497484,0.0015169406211875376
Susana Vaz Nery,0.0026093557263497484,0.0011566893051894584
Gustavo C Cerqueira,0.0026093557263497484,0.0
Tom Pennance,0.0026093557263497484,3.118882467475011e-05
Tim A Day,0.0026093557263497484,0.0
Richard Coulson,0.0026093557263497484,0.0
Appolinaire Djikeng,0.0026093557263497484,0.0
Art Delcher,0.0026093557263497484,0.0
Zemin Ning,0.0026093557263497484,0.0
Tina Eyre,0.0026093557263497484,0.0
Alison P Galvani,0.0026093557263497484,0.0003793204805271605
Wenjie Wu,0.0026093557263497484,0.0
Elodie Ghedin,0.0026093557263497484,0.0
John P Overington,0.0026093557263497484,0.0
Jennifer A Downs,0.0025619128949615714,0.0016041135114457227
Li-Ying Wang,0.0025619128949615714,0.0004069004979660532
Mohamed Abdel-Hamid,0.0025619128949615714,0.007005759357598828
Kigbafori D Silué,0.0025619128949615714,0.00019877751280582322
Jian-Feng Zhang,0.0025619128949615714,0.0006198502108836679
Thomas Spangenberg,0.0025619128949615714,0.003540100465940995
Uwem F Ekpo,0.0025619128949615714,0.0023639513270015877
G J van Dam,0.0025619128949615714,0.0023924006648279855
Doudou Sow,0.0025619128949615714,0.002865418873344068
Meng Xia,0.0025619128949615714,0.00038962963957142653
Cao Chun-Li,0.002514470063573394,0.0027145794408711317
Yi Dong,0.002514470063573394,0.0015386055699028352
Ning Xiao,0.002514470063573394,0.0002885419255192046
Piero L Olliaro,0.002514470063573394,0.0022597954556008736
Jian-bing Liu,0.002514470063573394,0.0013742907485070394
Safari M Kinung'hi,0.002514470063573394,0.0011714074492472513
A Fenwick,0.002514470063573394,0.00404728112621533
Olivier Bouchaud,0.002514470063573394,0.0026251594991436185
Li-yong Wen,0.002467027232185217,0.00045296809166250196
Yang Kun,0.002467027232185217,0.004104733302562595
Bruno Levecke,0.002467027232185217,0.0004291965552998452
Jun Li,0.002467027232185217,0.00253641851035243
Ghyslain Mombo-Ngoma,0.002467027232185217,0.00019806863704296626
Lorenzo Savioli,0.002467027232185217,0.002707018779304361
Eugene Ruberanziza,0.002467027232185217,0.0007057738056751623
Richard E Sanya,0.002467027232185217,0.0001240972888598738
Jan Hendrik Richardus,0.002467027232185217,2.302981816552749e-05
Abena S Amoah,0.002467027232185217,0.00022351588694144957
D Rollinson,0.002467027232185217,0.002842371249098385
Li Wei,0.002467027232185217,0.0014739325902945368
Stefania Marocco,0.002467027232185217,3.29391276942655e-05
Lydia R Leonardo,0.0024195844007970395,0.0007251720913791478
A Garba,0.0024195844007970395,0.001962048634393594
Y Li,0.0024195844007970395,0.004699843659692772
Le-ping Sun,0.0024195844007970395,0.00035910299539596566
Chao Lv,0.0024195844007970395,0.0006149310993894152
Y Dong,0.0024195844007970395,0.0006591673425809432
Hao Wang,0.0024195844007970395,0.0012266114876452118
Jutta Reinhard-Rupp,0.0024195844007970395,0.001086534828016737
Diepreye Ayabina,0.0023721415694088624,1.1752956818313232e-05
Julien Lancelot,0.0023721415694088624,0.0005466739417713548
Nathan C Lo,0.0023721415694088624,0.0005942830986649466
Aboulaye Meite,0.0023721415694088624,0.0007325247879783485
Bin Xu,0.0023721415694088624,0.0005714640164958763
Feng Liu,0.0023721415694088624,0.0011873419091655059
Seydou Touré,0.0023721415694088624,7.793550516390873e-05
